query_name,sc_class,cod_id,cod_formula,cod_sg,cod_sg_number,cod_a,cod_b,cod_c,cod_vol,cod_year,cod_journal,source
YBCO,Cuprate,1000030,- Ba2 Cu3 O6.9 Y -,P m m m,47,3.8203,3.88548,11.68349,173.4,1988,"Physical Review, Serie 3. B - Condensed Matter (18,1978-)",COD
YBCO,Cuprate,1000031,- Ba2 Cu4 O8 Y -,A m m m,65,3.8402,3.8708,27.2309,404.8,1991,Acta Crystallographica Section C,COD
YBCO,Cuprate,1001221,- Ba Cu O5 Y2 -,P b n m,62,7.132,12.181,5.658,491.5,1982,Journal of Solid State Chemistry,COD
YBCO,Cuprate,1001377,- Ba2 Cu2.98 O6.92 Y -,P 4/m m m,123,3.863,3.863,11.626,173.5,1988,"Physica C (Amsterdam) (152,1988-)",COD
YBCO,Cuprate,1001378,- Ba2 Cu2.98 O6.96 Y -,P 4/m m m,123,3.858,3.858,11.585,172.4,1988,"Physica C (Amsterdam) (152,1988-)",COD
YBCO,Cuprate,1001379,- Ba2 Cu2.93 O7 Y -,P 4/m m m,123,3.862,3.862,11.673,174.1,1988,"Physica C (Amsterdam) (152,1988-)",COD
YBCO,Cuprate,1001421,- Ba2 Cu3 O6 Y -,P 4/m m m,123,3.865,3.865,11.852,177,1987,Zeitschrift für Physik B: Condensed Matter,COD
YBCO,Cuprate,1001431,- Ba2 Cu3 O6.04 Y -,P 4/m m m,123,3.8519,3.8519,11.8037,175.1,1987,American Chemical Society: Symposium Series,COD
YBCO,Cuprate,1001432,- Ba2 Cu3 O7.34 Y -,P 4/m m m,123,3.8657,3.8657,11.6015,173.4,1987,American Chemical Society: Symposium Series,COD
YBCO,Cuprate,1001435,- Ba2 Cu3 O6.92 Y -,P m m m,47,3.8179,3.8801,11.6655,172.8,1987,American Chemical Society: Symposium Series,COD
YBCO,Cuprate,1001452,- Ba2 Cu3 O7 Y -,P m m m,47,3.8128,3.8806,11.6303,172.1,1987,Europhysics Letters,COD
YBCO,Cuprate,1001453,- Ba2 Cu3 O7 Y -,P m m m,47,3.8124,3.8807,11.6303,172.1,1987,Europhysics Letters,COD
YBCO,Cuprate,1001454,- Ba2 Cu3 O7 Y -,P m m m,47,3.8131,3.8806,11.6329,172.1,1987,Europhysics Letters,COD
YBCO,Cuprate,1001455,- Ba2 Cu3 O7 Y -,P m m m,47,3.8141,3.8812,11.6395,172.3,1987,Europhysics Letters,COD
YBCO,Cuprate,1001456,- Ba2 Cu3 O7 Y -,P m m m,47,3.8164,3.8824,11.6546,172.7,1987,Europhysics Letters,COD
YBCO,Cuprate,1001457,- Ba2 Cu3 O7 Y -,P m m m,47,3.8206,3.8851,11.6757,173.3,1987,Europhysics Letters,COD
YBCO,Cuprate,1006053,- Ba Cu O5 Y2 -,P n m a,62,12.1792,5.659,7.1325,491.6,1992,Journal of Solid State Chemistry,COD
YBCO,Cuprate,1008351,- Ba2 Cu3 O6.8 Y -,P m m m,47,3.825,3.8864,11.6945,173.8,1987,"Physical Review, Serie 3. B - Condensed Matter (18,1978-)",COD
YBCO,Cuprate,1008352,- Ba2 Cu3 O6.8 Y -,P m m m,47,3.8174,3.8804,11.652,172.6,1987,"Physical Review, Serie 3. B - Condensed Matter (18,1978-)",COD
YBCO,Cuprate,1008353,- Ba2 Cu3 O7 Y -,P m m m,47,3.8198,3.8849,11.6762,173.3,1987,"Physical Review, Serie 3. B - Condensed Matter (18,1978-)",COD
YBCO,Cuprate,1008354,- Ba2 Cu3 O7 Y -,P m m m,47,3.8126,3.8804,11.6333,172.1,1987,"Physical Review, Serie 3. B - Condensed Matter (18,1978-)",COD
YBCO,Cuprate,1008355,- Ba2.1 Cu3 O6 Y0.9 -,P 4/m m m,123,3.8715,3.8715,11.738,175.9,1987,Nature (London),COD
YBCO,Cuprate,1008369,- Ba4 Cu7 O14.3 Y2 -,A m m m,65,3.851,3.869,50.29,749.3,1988,Nature (London),COD
YBCO,Cuprate,1008382,- Ba2 Cu3 O6.91 Y -,P m m m,47,3.8091,3.8788,11.6369,171.9,1988,Solid State Communications,COD
YBCO,Cuprate,1008383,- Ba2 Cu3 O6.91 Y -,P m m m,47,3.8093,3.8787,11.6376,171.9,1988,Solid State Communications,COD
YBCO,Cuprate,1008384,- Ba2 Cu3 O6.91 Y -,P m m m,47,3.8097,3.8788,11.6397,172,1988,Solid State Communications,COD
YBCO,Cuprate,1008385,- Ba2 Cu3 O6.91 Y -,P m m m,47,3.8097,3.8788,11.6409,172,1988,Solid State Communications,COD
YBCO,Cuprate,1008386,- Ba2 Cu3 O6.91 Y -,P m m m,47,3.8099,3.8789,11.6425,172.1,1988,Solid State Communications,COD
YBCO,Cuprate,1008387,- Ba2 Cu3 O6.91 Y -,P m m m,47,3.8102,3.8791,11.6445,172.1,1988,Solid State Communications,COD
YBCO,Cuprate,1008388,- Ba2 Cu3 O6.91 Y -,P m m m,47,3.8109,3.8793,11.6477,172.2,1988,Solid State Communications,COD
YBCO,Cuprate,1008389,- Ba2 Cu3 O6.91 Y -,P m m m,47,3.8115,3.8795,11.6512,172.3,1988,Solid State Communications,COD
YBCO,Cuprate,1008390,- Ba2 Cu3 O6.91 Y -,P m m m,47,3.8121,3.8798,11.6542,172.4,1988,Solid State Communications,COD
YBCO,Cuprate,1008391,- Ba2 Cu3 O6.91 Y -,P m m m,47,3.8128,3.8802,11.658,172.5,1988,Solid State Communications,COD
YBCO,Cuprate,1008392,- Ba2 Cu3 O6.91 Y -,P m m m,47,3.8136,3.8806,11.662,172.6,1988,Solid State Communications,COD
YBCO,Cuprate,1008393,- Ba2 Cu3 O6.91 Y -,P m m m,47,3.8143,3.8812,11.6662,172.7,1988,Solid State Communications,COD
YBCO,Cuprate,1008394,- Ba2 Cu3 O6.91 Y -,P m m m,47,3.8148,3.8815,11.6681,172.8,1988,Solid State Communications,COD
YBCO,Cuprate,1008395,- Ba2 Cu3 O6.91 Y -,P m m m,47,3.8151,3.8817,11.6699,172.8,1988,Solid State Communications,COD
YBCO,Cuprate,1008396,- Ba2 Cu3 O6.91 Y -,P m m m,47,3.8158,3.8822,11.6737,172.9,1988,Solid State Communications,COD
YBCO,Cuprate,1008397,- Ba2 Cu3 O6.91 Y -,P m m m,47,3.8177,3.8836,11.6827,173.2,1988,Solid State Communications,COD
YBCO,Cuprate,1008398,- Ba2 Cu3 O6.91 Y -,P m m m,47,3.8091,3.8788,11.6369,171.9,1988,Solid State Communications,COD
YBCO,Cuprate,1008399,- Ba2 Cu3 O6.91 Y -,P m m m,47,3.8093,3.8787,11.6376,171.9,1988,Solid State Communications,COD
YBCO,Cuprate,1008400,- Ba2 Cu3 O6.91 Y -,P m m m,47,3.8097,3.8788,11.6397,172,1988,Solid State Communications,COD
YBCO,Cuprate,1008401,- Ba2 Cu3 O6.91 Y -,P m m m,47,3.8097,3.8788,11.6409,172,1988,Solid State Communications,COD
YBCO,Cuprate,1008402,- Ba2 Cu3 O6.91 Y -,P m m m,47,3.8099,3.8789,11.6425,172.1,1988,Solid State Communications,COD
YBCO,Cuprate,1008403,- Ba2 Cu3 O6.91 Y -,P m m m,47,3.8102,3.8791,11.6445,172.1,1988,Solid State Communications,COD
YBCO,Cuprate,1008404,- Ba2 Cu3 O6.91 Y -,P m m m,47,3.8109,3.8793,11.6477,172.2,1988,Solid State Communications,COD
YBCO,Cuprate,1008405,- Ba2 Cu3 O6.91 Y -,P m m m,47,3.8115,3.8795,11.6512,172.3,1988,Solid State Communications,COD
YBCO,Cuprate,1008406,- Ba2 Cu3 O6.91 Y -,P m m m,47,3.8121,3.8798,11.6542,172.4,1988,Solid State Communications,COD
YBCO,Cuprate,1008407,- Ba2 Cu3 O6.91 Y -,P m m m,47,3.8128,3.8802,11.658,172.5,1988,Solid State Communications,COD
YBCO,Cuprate,1008408,- Ba2 Cu3 O6.91 Y -,P m m m,47,3.8136,3.8806,11.662,172.6,1988,Solid State Communications,COD
YBCO,Cuprate,1008409,- Ba2 Cu3 O6.91 Y -,P m m m,47,3.8143,3.8812,11.6662,172.7,1988,Solid State Communications,COD
YBCO,Cuprate,1008410,- Ba2 Cu3 O6.91 Y -,P m m m,47,3.8148,3.8815,11.6681,172.8,1988,Solid State Communications,COD
YBCO,Cuprate,1008411,- Ba2 Cu3 O6.91 Y -,P m m m,47,3.8151,3.8817,11.6699,172.8,1988,Solid State Communications,COD
YBCO,Cuprate,1008412,- Ba2 Cu3 O6.91 Y -,P m m m,47,3.8158,3.8822,11.6737,172.9,1988,Solid State Communications,COD
YBCO,Cuprate,1008413,- Ba2 Cu3 O6.91 Y -,P m m m,47,3.8177,3.8836,11.6827,173.2,1988,Solid State Communications,COD
YBCO,Cuprate,1008414,- Ba2 Cu3 O6.86 Y -,P m m m,47,3.8103,3.8789,11.6287,171.9,1988,Solid State Communications,COD
YBCO,Cuprate,1008415,- Ba2 Cu3 O6.86 Y -,P m m m,47,3.8108,3.8789,11.6328,172,1988,Solid State Communications,COD
YBCO,Cuprate,1008416,- Ba2 Cu3 O6.86 Y -,P m m m,47,3.8114,3.8792,11.6373,172.1,1988,Solid State Communications,COD
YBCO,Cuprate,1008417,- Ba2 Cu3 O6.86 Y -,P m m m,47,3.8142,3.8807,11.6527,172.5,1988,Solid State Communications,COD
YBCO,Cuprate,1008418,- Ba2 Cu3 O6.86 Y -,P m m m,47,3.818,3.8835,11.6726,173.1,1988,Solid State Communications,COD
YBCO,Cuprate,1008419,- Ba2 Cu3 O6.86 Y -,P m m m,47,3.8103,3.8789,11.6287,171.9,1988,Solid State Communications,COD
YBCO,Cuprate,1008420,- Ba2 Cu3 O6.86 Y -,P m m m,47,3.8108,3.8789,11.6328,172,1988,Solid State Communications,COD
YBCO,Cuprate,1008421,- Ba2 Cu3 O6.86 Y -,P m m m,47,3.8114,3.8792,11.6373,172.1,1988,Solid State Communications,COD
YBCO,Cuprate,1008422,- Ba2 Cu3 O6.86 Y -,P m m m,47,3.8142,3.8807,11.6527,172.5,1988,Solid State Communications,COD
YBCO,Cuprate,1008423,- Ba2 Cu3 O6.86 Y -,P m m m,47,3.818,3.8835,11.6726,173.1,1988,Solid State Communications,COD
YBCO,Cuprate,1008448,- Ba2 Cu4 O8.06 Y -,A m m m,65,3.8415,3.8707,27.24,405,1989,Journal of the Less-Common Metals,COD
YBCO,Cuprate,1008649,- Ba2 Cu3 O6.877 Y -,P m m m,47,3.8184,3.8857,11.701,173.6,1993,"Physical Review, Serie 3. B - Condensed Matter (18,1978-)",COD
YBCO,Cuprate,1008696,- Ba2 Cu3 O6.5 Y -,P m m m,47,3.8468,3.8747,11.7466,175.1,1987,Materials Research Bulletin,COD
YBCO,Cuprate,1008706,- Ba2 Cu3 O6.072 Y -,P 4/m m m,123,3.857,3.857,11.8194,175.8,1987,Materials Research Bulletin,COD
YBCO,Cuprate,1008857,- Ba2 Cu2.78 O7 Y -,P 4/m m m,123,3.8764,3.8764,11.624,174.7,1993,"Physical Review, Serie 3. B - Condensed Matter (18,1978-)",COD
YBCO,Cuprate,1516578,- Ba2 Cu2.92 O6 Y -,P 4/m m m,123,3.864,3.864,11.782,175.91,1998,Materials Science and Engineering B,COD
YBCO,Cuprate,1521078,- Ba2 Cu3 O6.48 Y -,P m m m,47,7.674,3.881,11.724,349.173,1999,Physica C (Amsterdam),COD
YBCO,Cuprate,1522242,- Ba2 Cu3 O7 Y -,P m m m,47,3.884,3.8193,11.681,173.278,1999,Physica C (Amsterdam),COD
YBCO,Cuprate,1526963,- Ba2 Cu3 O7 Y -,P m m m,47,3.8856,3.8211,11.6869,173.519,2000,Physica C (Amsterdam),COD
YBCO,Cuprate,1530505,- Ba2 Cu2.88 O6.61 Y -,P m m m,47,3.87,3.869,11.715,175.409,1987,Materials Research Bulletin,COD
YBCO,Cuprate,1530506,- Ba2 Cu2.89 O6.66 Y -,P 4/m m m,123,3.8693,3.8693,11.715,175.391,1987,Materials Research Bulletin,COD
YBCO,Cuprate,1530713,- Ba2 Cu3 O7 Y -,P m m m,47,3.8181,3.8825,11.639,172.534,1988,Materials Research Bulletin,COD
YBCO,Cuprate,1531060,- Ba2 Cu3 O6.97 Y -,P m m m,47,3.8163,3.8659,11.6531,171.923,2002,Journal of Bangladesh Academy of Sciences,COD
YBCO,Cuprate,1531408,- Ba2 Cu3 O6.5 Y -,P m m m,47,7.69,3.883,11.737,350.47,2001,Molecular Physics Reports,COD
YBCO,Cuprate,1531411,- Ba2 Cu3 O6.71 Y -,P m m m,47,7.684,3.886,11.777,351.662,2001,Molecular Physics Reports,COD
YBCO,Cuprate,1534724,- Ba4 Cu6.77 O14.26 Y2 -,A m m m,65,3.851,3.869,50.29,749.297,1994,Journal of Solid State Chemistry,COD
YBCO,Cuprate,1534728,- Ba4 Cu6.76 O14.54 Y2 -,A m m m,65,3.8584,3.8776,50.367,753.557,1994,Journal of Solid State Chemistry,COD
YBCO,Cuprate,1534734,- Ba4 Cu6.83 O14.6 Y2 -,A m m m,65,3.8592,3.8799,50.495,756.077,1994,Journal of Solid State Chemistry,COD
YBCO,Cuprate,1534737,- Ba4 Cu6.72 O14.63 Y2 -,A m m m,65,3.8593,3.8796,50.478,755.784,1994,Journal of Solid State Chemistry,COD
YBCO,Cuprate,1534741,- Ba4 Cu6.98 O14.8 Y2 -,A m m m,65,3.8347,3.8836,50.679,754.734,1994,Journal of Solid State Chemistry,COD
YBCO,Cuprate,1534744,- Ba4 Cu6.74 O14.6 Y2 -,A m m m,65,3.8642,3.8717,50.471,755.098,1994,Journal of Solid State Chemistry,COD
YBCO,Cuprate,1534756,- Ba2 Cu4 O8 Y -,A m m m,65,3.8386,3.8689,27.201,403.966,1993,Physica C (Amsterdam),COD
YBCO,Cuprate,1534802,- Ba1.98 Cu2.91 O6.47 Y0.98 -,P m m m,47,3.83,3.888,11.662,173.659,1991,Doklady Akademii Nauk SSSR,COD
YBCO,Cuprate,1534906,- Ba4 Cu6 O13 Y2 -,P m m m,47,7.655,3.873,11.735,347.917,1993,Journal of Solid State Chemistry,COD
YBCO,Cuprate,1535083,- Ba2 Cu2.91 O6.58 Y -,P 4/m m m,123,3.867,3.867,11.734,175.467,1993,Kristallografiya,COD
YBCO,Cuprate,1538012,- Ba Cu O5 Y2 -,P b n m,62,7.1335,12.1763,5.659,491.539,1987,"Acta Chemica Scandinavica, Series A: (28,1974-)",COD
YBCO,Cuprate,1538678,- Ba2 Cu3 O7 Y -,P m m m,47,3.82,3.88,11.662,172.849,1988,"Japanese Journal of Applied Physics, Part 2",COD
YBCO,Cuprate,1539381,- Ba Cu0.75 O2.25 Y0.25 -,P m -3,200,8.067,8.067,8.067,524.972,1988,Materials Chemistry and Physics,COD
YBCO,Cuprate,1539385,- Ba3 Cu1.5 O5.5 Y0.5 -,I m m m,71,4.004,4.111,21.585,355.299,1988,Materials Chemistry and Physics,COD
YBCO,Cuprate,1539699,- Ba2 Cu3 O6.73 Y -,P m m m,47,3.8193,3.8835,11.6832,173.288,1990,Physica C (Amsterdam),COD
YBCO,Cuprate,1539703,- Ba2 Cu3 O6.58 Y -,P m m m,47,3.8252,3.8786,11.6987,173.567,1990,Physica C (Amsterdam),COD
YBCO,Cuprate,1539707,- Ba2 Cu3 O6.45 Y -,P m m m,47,3.8293,3.875,11.7101,173.761,1990,Physica C (Amsterdam),COD
YBCO,Cuprate,1539709,- Ba2 Cu3 O6.35 Y -,P 4/m m m,123,3.858,3.858,11.7913,175.504,1990,Physica C (Amsterdam),COD
YBCO,Cuprate,1539804,- Ba2 Cu2.93 O6.91 Y -,P m m m,47,3.854,3.866,11.654,173.64,1988,Journal de Physique (Paris),COD
YBCO,Cuprate,1539852,- Ba4 Cu3 O8.5 Y -,P m -3,200,8.1218,8.1218,8.1218,535.743,1989,Physica C (Amsterdam),COD
YBCO,Cuprate,1539855,- Ba4 Cu3 O9 Y -,P m -3,200,8.1174,8.1174,8.1174,534.873,1989,Physica C (Amsterdam),COD
YBCO,Cuprate,1539864,- Ba4 Cu6.91 O14.94 Y2 -,A m m m,65,3.83941,3.87541,50.55865,752.277,1994,Physica C (Amsterdam),COD
YBCO,Cuprate,1539866,- Ba4 Cu6.92 O14.33 Y2 -,A m m m,65,3.84847,3.87166,50.7643,756.386,1994,Physica C (Amsterdam),COD
YBCO,Cuprate,1540063,- Ba2 Cu3 O6.69 Y -,P m m m,47,3.857,3.865,11.723,174.758,1987,"Japanese Journal of Applied Physics, Part 2",COD
YBCO,Cuprate,1540083,- Ba2 Cu3 O6.23 Y -,P m m m,47,3.8818,3.8972,11.8942,179.937,1987,Solid State Communications,COD
YBCO,Cuprate,1540084,- Ba2 Cu3 O6 Y -,P 4/m m m,123,3.8908,3.8908,11.9735,181.259,1987,Solid State Communications,COD
YBCO,Cuprate,1540085,- Ba2 Cu3 O5.8 Y -,P 4/m m m,123,3.8801,3.8801,11.9391,179.745,1987,Solid State Communications,COD
YBCO,Cuprate,1540086,- Ba2 Cu3 O5.72 Y -,P 4/m m m,123,3.8728,3.8728,11.9105,178.641,1987,Solid State Communications,COD
YBCO,Cuprate,1540143,- Ba2 Cu3 O6.9 Y -,P m m m,47,3.812,3.877,11.646,172.118,1988,"Japanese Journal of Applied Physics, Part 2",COD
YBCO,Cuprate,1540144,- Ba2 Cu3 O6.4 Y -,P 4/m m m,123,3.852,3.852,11.72,173.9,1988,"Japanese Journal of Applied Physics, Part 2",COD
YBCO,Cuprate,1540179,- Ba2 Cu3 O6.48 Y -,P m m m,47,3.8415,3.8778,11.747,174.99,1990,"Physical Review, Serie 3. B - Condensed Matter (18,1978-)",COD
YBCO,Cuprate,1540194,- Ba2 Cu3 O6.15 Y -,P 4/m m m,123,3.8644,3.8644,11.7881,176.039,1987,"Japanese Journal of Applied Physics, Part 2",COD
YBCO,Cuprate,1540197,- Ba2 Cu3 O6.05 Y -,P 4/m m m,123,3.8588,3.8588,11.771,175.274,1987,"Japanese Journal of Applied Physics, Part 2",COD
YBCO,Cuprate,1540272,- Ba2 Cu3 O6 Y -,P 4/m m m,123,3.87,3.87,11.801,176.742,1988,"Acta Physica Polonica, A",COD
YBCO,Cuprate,1540322,- Ba2 Cu2.84 O6.58 Y -,P m m m,47,3.855,3.857,11.653,173.265,1989,"Nanjing Daxue Xuebaro, Ziran Kexue",COD
YBCO,Cuprate,1540324,- Ba2 Cu3 O6 Y -,P 4/m m m,123,3.86424,3.86424,11.9155,177.926,1992,Physica C (Amsterdam),COD
YBCO,Cuprate,1540327,- Ba2 Cu3 O6 Y -,P 4/m m m,123,3.7764,3.7764,11.3947,162.502,1992,Physica C (Amsterdam),COD
YBCO,Cuprate,1540329,- Ba2 Cu3 O7 Y -,P m m m,47,3.77255,3.85689,11.2792,164.116,1992,Physica C (Amsterdam),COD
YBCO,Cuprate,1540332,- Ba2 Cu4 O8 Y -,A m m m,65,3.8548,3.86878,26.7668,399.183,1992,Physica C (Amsterdam),COD
YBCO,Cuprate,1540335,- Ba2 Cu4 O8 Y -,A m m m,65,3.72273,3.8098,25.9752,368.403,1992,Physica C (Amsterdam),COD
YBCO,Cuprate,1540337,- Ba2 Cu3 O6 Y -,P 4/m m m,123,3.83287,3.83287,12.4775,183.306,1992,Physica C (Amsterdam),COD
YBCO,Cuprate,1540853,- Ba2 Cu3 O6.7 Y -,P m m m,47,3.8336,3.8828,11.7503,174.904,1990,"Physical Review, Serie 3. B - Condensed Matter (18,1978-)",COD
YBCO,Cuprate,1540941,- Ba2 Cu3 O6.5 Y -,P m m m,47,3.83,3.87,11.69,173.27,1988,Solid State Communications,COD
YBCO,Cuprate,1540942,- Ba2 Cu3 O6.67 Y -,P m m m,47,3.806,3.872,11.61,171.095,1988,Solid State Communications,COD
YBCO,Cuprate,1540943,- Ba2 Cu3 O6.14 Y -,P m m m,47,3.816,3.871,11.65,172.091,1988,Solid State Communications,COD
YBCO,Cuprate,1540944,- Ba2 Cu3 O6.47 Y -,P m m m,47,3.81,3.874,11.63,171.658,1988,Solid State Communications,COD
YBCO,Cuprate,1540950,- Ba2 Cu3 O6.958 Y -,P m m m,47,3.8273,3.8924,11.6737,173.908,1990,Solid State Communications,COD
YBCO,Cuprate,1540952,- Ba2 Cu3 O6.967 Y -,P m m m,47,3.8282,3.8874,11.6647,173.591,1990,Solid State Communications,COD
YBCO,Cuprate,1541033,- Ba2 Cu3 O6.7 Y -,P m m m,47,3.893,3.813,11.687,173.482,1988,"Scientia Sinica, Series B",COD
YBCO,Cuprate,1559344,- Ba2 Cu4 O8 Y -,A m m m,65,3.834,3.868,27.15,402.6,1992,Acta Chemica Scandinavica,COD
YBCO,Cuprate,2100804,- Ba2 Cu3 O6 Y -,P 4/m m m,,3.86,3.86,11.813,176.05,1992,Acta Crystallographica Section B,COD
YBCO,Cuprate,2100876,- Ba Cu O5 Y2 -,P n m a,62,12.188,5.662,7.132,492.2,1993,Acta Crystallographica Section B,COD
YBCO,Cuprate,2101545,- Ba Cu O5 Y2 -,P n m a,62,12.1793,5.6591,7.1323,491.59,1996,Acta Crystallographica Section B,COD
YBCO,Cuprate,2107236,- Ba2 Cu3 O6.54 Y -,P m m m,47,3.847,3.875,11.7,174.413,1992,"Acta Crystallographica B (39,1983-)",COD
YBCO,Cuprate,2107237,- Ba2 Cu3 O6.78 Y -,P m m m,47,3.842,3.886,11.69,174.532,1992,"Acta Crystallographica B (39,1983-)",COD
YBCO,Cuprate,4508623,- Ba2 Cu2 O10 Y4 -,P n m a,62,12.175,5.6591,7.1287,491.16,2006,Crystal Growth & Design,COD
YBCO,Cuprate,9007744,- Ba2 Cu2.941 O6.822 Y -,P m m m,47,3.836,3.883,11.686,174.065,1990,"Acta Crystallographica, Section C",COD
