query_name,sc_class,aflow_auid,aflow_compound,aflow_sg,aflow_pearson,aflow_lattice,aflow_geometry,aflow_Hf,source
V3Si,Other,,Si2V4,140,tI12,tetragonal,"[4.72374, 4.72374, 4.72374, 105.242, 105.242, 118.307]",-0.438094,AFLOW
V3Si,Other,,Si2V2,63,oS8,orthorhombic,"[4.76044, 4.76044, 4.22855, 90, 90, 147.199]",-0.376853,AFLOW
V3Si,Other,,Si4V2,139,tI6,tetragonal,"[4.489, 4.489, 4.43827, 90, 90, 120.763]",-0.415641,AFLOW
V3Si,Other,,Si2V6,223,cP8,cubic,"[4.74746, 4.74746, 4.74746, 90, 90, 90]",,AFLOW
V3Si,Other,,Si10V12,72,oI44,orthorhombic,"[9.28195, 9.28195, 9.28195, 149.292, 131.763, 58.2759]",,AFLOW
V3Si,Other,,Si1V5,216,cF24,cubic,"[4.85873, 4.85873, 4.85873, 60, 60, 60]",0.0821538,AFLOW
V3Si,Other,,Si1V5,65,oS12,orthorhombic,"[6.50475, 6.50475, 3.12445, 90, 90, 143.289]",-0.243846,AFLOW
V3Si,Other,,Si1V2,139,tI6,tetragonal,"[6.18734, 6.18734, 6.18734, 156.038, 156.038, 34.1433]",-0.224783,AFLOW
V3Si,Other,,Si2V6,223,cP8,cubic,"[4.74754, 4.74754, 4.74754, 90, 90, 90]",,AFLOW
V3Si,Other,,Si2V6,223,cP8,cubic,"[4.74752, 4.74752, 4.74752, 90, 90, 90]",,AFLOW
V3Si,Other,,Si4V2,194,hP6,hexagonal,"[4.38578, 4.38578, 4.83698, 90, 90, 120]",0.120377,AFLOW
V3Si,Other,,Si8V4,141,tI24,tetragonal,"[13.9808, 13.9808, 13.9808, 165.919, 165.919, 19.9649]",-0.159729,AFLOW
V3Si,Other,,Si2V6,223,cP8,cubic,"[4.74757, 4.74757, 4.74757, 90, 90, 90]",,AFLOW
V3Si,Other,,Si2V2,12,mS8,monoclinic,"[4.68497, 4.68497, 4.41078, 79.7269, 79.7269, 32.9951]",-0.32187,AFLOW
V3Si,Other,,Si2V2,63,oS8,orthorhombic,"[4.22188, 2.69515, 4.75689, 73.5676, 90, 90]",-0.376611,AFLOW
V3Si,Other,,Si8V4,69,oF12,orthorhombic,"[3.47962, 3.83279, 12.001, 90, 90, 90]",-0.0209166,AFLOW
V3Si,Other,,Si2V6,223,cP8,cubic,"[4.74755, 4.74755, 4.74755, 90, 90, 90]",,AFLOW
V3Si,Other,,Si1V2,164,hP3,hexagonal,"[4.15162, 4.15163, 2.60285, 89.9999, 90, 120]",-0.304824,AFLOW
V3Si,Other,,Si2V6,223,cP8,cubic,"[4.69738, 4.69738, 4.69738, 90, 90, 90]",-0.461359,AFLOW
V3Si,Other,,Si2V1,191,hP3,hexagonal,"[4.25796, 4.25796, 2.49149, 90, 90, 120]",-0.0437457,AFLOW
V3Si,Other,,Si18V6,59,oP24,orthorhombic,"[4.81625, 4.93138, 13.4537, 90, 90, 90]",-0.00666021,AFLOW
V3Si,Other,,Si2V2,63,oS8,orthorhombic,"[4.76962, 4.76962, 3.61064, 90, 90, 139.895]",-0.407463,AFLOW
V3Si,Other,,Si6V3,180,hP9,hexagonal,"[4.58334, 4.58334, 6.40441, 90, 90, 120]",,AFLOW
V3Si,Other,,Si2V4,140,tI12,tetragonal,"[4.72378, 4.72378, 4.72378, 105.242, 105.242, 118.308]",-0.438156,AFLOW
V3Si,Other,,Si8V4,62,oP12,orthorhombic,"[4.23355, 4.66353, 7.89725, 90, 90, 90]",-0.262279,AFLOW
V3Si,Other,,Si2V6,194,hP8,hexagonal,"[5.28536, 5.28536, 4.35966, 90, 90, 120]",-0.284006,AFLOW
V3Si,Other,,Si2V6,63,oS16,orthorhombic,"[5.13206, 5.13206, 4.25682, 90, 90, 77.1544]",-0.261406,AFLOW
V3Si,Other,,Si2V2,51,oP4,orthorhombic,"[2.55132, 4.38176, 4.5776, 90, 90, 90]",-0.247558,AFLOW
V3Si,Other,,Si3V4,191,hP7,hexagonal,"[4.79281, 4.79281, 4.47234, 90, 90, 120]",-0.294863,AFLOW
V3Si,Other,,Si2V6,139,tI16,tetragonal,"[8.58145, 8.58145, 8.58145, 155.963, 155.963, 34.2524]",-0.295643,AFLOW
V3Si,Other,,Si2V6,223,cP8,cubic,"[4.74752, 4.74752, 4.74752, 90, 90, 90]",,AFLOW
V3Si,Other,,Si2V6,223,cP8,cubic,"[4.74756, 4.74756, 4.74756, 90, 90, 90]",,AFLOW
V3Si,Other,,Si2V1,139,tI6,tetragonal,"[4.48953, 4.48953, 4.48953, 139.086, 139.086, 59.2441]",-0.415569,AFLOW
V3Si,Other,,Si2V4,12,mS12,monoclinic,"[4.73611, 4.73611, 5.61355, 74.8484, 74.8484, 40.3199]",-0.391129,AFLOW
V3Si,Other,,Si2V6,223,cP8,cubic,"[4.74752, 4.74752, 4.74752, 90, 90, 90]",,AFLOW
V3Si,Other,,Si1V3,71,oI8,orthorhombic,"[4.81005, 4.81005, 4.81005, 141.689, 129.798, 64.8652]",-0.349563,AFLOW
V3Si,Other,,Si2V2,59,oP4,orthorhombic,"[2.59784, 4.74766, 4.36933, 90, 90, 90]",-0.17287,AFLOW
V3Si,Other,,Si2V2,227,cF16,cubic,"[4.14945, 4.14945, 4.14945, 60, 60, 60]",-0.07537,AFLOW
V3Si,Other,,Si3V1,71,oI8,orthorhombic,"[4.65366, 4.65366, 4.65366, 138.777, 125.51, 70.5496]",-0.00267475,AFLOW
V3Si,Other,,Si2V4,12,mS12,monoclinic,"[4.93434, 4.93434, 6.81953, 72.9239, 72.9239, 29.992]",-0.263216,AFLOW
V3Si,Other,,Si3V3,8,mS12,monoclinic,"[4.85198, 4.85198, 6.39451, 75.5773, 75.5773, 32.8892]",-0.313259,AFLOW
V3Si,Other,,Si2V6,223,cP8,cubic,"[4.74751, 4.74751, 4.74751, 90, 90, 90]",,AFLOW
V3Si,Other,,Si1V1,187,hP2,hexagonal,"[2.79577, 2.79577, 3.90164, 90, 90, 120]",-0.341026,AFLOW
V3Si,Other,,Si2V4,58,oP6,orthorhombic,"[3.14573, 5.21419, 5.67889, 90, 90, 90]",0.357378,AFLOW
V3Si,Other,,Si2V6,223,cP8,cubic,"[4.74752, 4.74752, 4.74752, 90, 90, 90]",,AFLOW
V3Si,Other,,Si3V6,189,hP9,hexagonal,"[6.65854, 6.65854, 3.11999, 90, 90, 120]",-0.432966,AFLOW
V3Si,Other,,Si4V2,12,mS12,monoclinic,"[4.64237, 4.64237, 6.31034, 70.4646, 70.4646, 39.9051]",-0.289732,AFLOW
V3Si,Other,,Si6V18,194,hP24,hexagonal,"[5.29918, 5.29918, 12.9847, 90, 90, 120]",-0.3056,AFLOW
Nb3Ge,Other,,Ge2Nb2,11,mP4,monoclinic,"[4.25625, 3.36685, 5.05931, 69.9149, 90, 90]",-0.238232,AFLOW
Nb3Ge,Other,,Ge6Nb3,180,hP9,hexagonal,"[5.01853, 5.01853, 6.84384, 90, 90, 120]",,AFLOW
Nb3Ge,Other,,Ge3Nb1,123,tP4,tetragonal,"[3.55127, 3.56727, 5.42689, 90, 90, 90]",-0.0462383,AFLOW
Nb3Ge,Other,,Ge3Nb1,10,mP4,monoclinic,"[3.56414, 3.55726, 6.45843, 57.2726, 90, 90]",-0.0430082,AFLOW
Nb3Ge,Other,,Ge4Nb4,194,hP8,hexagonal,"[4.58416, 4.58416, 8.01944, 90, 90, 120]",0.269157,AFLOW
Nb3Ge,Other,,Ge6Nb10,193,hP16,hexagonal,"[7.68973, 7.68942, 5.32799, 90.0002, 90.0003, 120.001]",-0.42489,AFLOW
Nb3Ge,Other,,Ge2Nb4,63,oS12,orthorhombic,"[7.68764, 7.68764, 5.12805, 90, 90, 159.357]",0.0072715,AFLOW
Nb3Ge,Other,,Ge17Nb12,217,cI58,cubic,"[8.79135, 8.79135, 8.79135, 109.471, 109.471, 109.471]",0.0308807,AFLOW
Nb3Ge,Other,,Ge2Nb2,164,hP4,hexagonal,"[2.94307, 2.94307, 9.78513, 90, 90, 120]",0.20561,AFLOW
Nb3Ge,Other,,Ge2Nb6,223,cP8,cubic,"[5.19868, 5.19868, 5.19868, 90, 90, 90]",,AFLOW
Nb3Ge,Other,,Ge3Nb1,25,oP4,orthorhombic,"[2.98121, 4.92996, 4.76782, 90, 90, 90]",0.140635,AFLOW
Nb3Ge,Other,,Ge6Nb3,180,hP9,hexagonal,"[5.02293, 5.02293, 6.83128, 90, 90, 120]",,AFLOW
Nb3Ge,Other,,Ge2Nb6,223,cP8,cubic,"[5.19803, 5.19803, 5.19803, 90, 90, 90]",,AFLOW
Nb3Ge,Other,,Ge2Nb6,223,cP8,cubic,"[5.19887, 5.19887, 5.19887, 90, 90, 90]",,AFLOW
Nb3Ge,Other,,Ge4Nb16,217,cI40,cubic,"[7.9674, 7.9674, 7.9674, 109.471, 109.471, 109.471]",0.527575,AFLOW
Nb3Ge,Other,,Ge5Nb1,38,oS12,orthorhombic,"[8.13462, 8.13462, 4.62077, 90, 90, 158.939]",0.17249,AFLOW
Nb3Ge,Other,,Ge2Nb4,141,tI12,tetragonal,"[12.468, 12.468, 12.468, 166.414, 166.379, 19.2836]",0.182402,AFLOW
Nb3Ge,Other,,Ge2Nb2,227,cF16,cubic,"[4.62438, 4.62438, 4.62438, 60, 60, 60]",0.193974,AFLOW
Nb3Ge,Other,,Ge1Nb3,166,hR4,rhombohedral,"[9.83331, 9.83331, 9.83331, 17.1076, 17.1076, 17.1076]",0.128894,AFLOW
Nb3Ge,Other,,Ge4Nb2,140,tI12,tetragonal,"[5.25194, 5.25194, 5.25194, 105.718, 105.718, 117.271]",-0.0767487,AFLOW
Nb3Ge,Other,,Ge2Nb6,223,cP8,cubic,"[5.19666, 5.19666, 5.19666, 90, 90, 90]",,AFLOW
Nb3Ge,Other,,Ge5Nb3,65,oS16,orthorhombic,"[5.37121, 5.37121, 4.78876, 90, 90, 88.0037]",-0.000477625,AFLOW
Nb3Ge,Other,,Ge1Nb5,38,oS12,orthorhombic,"[8.33717, 8.33717, 4.72111, 90, 90, 160.872]",0.0792073,AFLOW
Nb3Ge,Other,,Ge1Nb2,139,tI6,tetragonal,"[4.9911, 4.9911, 4.9911, 139.632, 139.596, 58.44]",-0.271714,AFLOW
Nb3Ge,Other,,Ge1Nb3,123,tP4,tetragonal,"[2.81729, 2.81729, 8.93227, 90, 90, 90]",0.0129898,AFLOW
Nb3Ge,Other,,Ge1Nb2,139,tI6,tetragonal,"[4.9912, 4.9912, 4.9912, 139.591, 139.591, 58.4742]",-0.271759,AFLOW
Nb3Ge,Other,,Ge3Nb1,12,mS8,monoclinic,"[5.20379, 5.20379, 4.80603, 83.9126, 83.9126, 32.5405]",0.0766658,AFLOW
Nb3Ge,Other,,Ge1Nb3,221,cP4,cubic,"[4.09665, 4.09665, 4.09665, 90, 90, 90]",-0.190444,AFLOW
Nb3Ge,Other,,Ge6Nb3,180,hP9,hexagonal,"[5.01692, 5.01692, 6.84011, 90, 90, 120]",,AFLOW
Nb3Ge,Other,,Ge1Nb3,123,tP4,tetragonal,"[4.37072, 4.37072, 3.5901, 90, 90, 90]",-0.222208,AFLOW
Nb3Ge,Other,,Ge1Nb3,12,mS8,monoclinic,"[5.17263, 5.17263, 4.50022, 68.1069, 68.1069, 38.8999]",-0.183,AFLOW
Nb3Ge,Other,,Ge2Nb6,223,cP8,cubic,"[5.15897, 5.15897, 5.15897, 90, 90, 90]",-0.286109,AFLOW
Nb3Ge,Other,,Ge2Nb4,63,oS12,orthorhombic,"[6.82642, 6.82642, 4.47043, 90, 90, 150.457]",-0.300765,AFLOW
Nb3Ge,Other,,Ge2Nb4,141,tI12,tetragonal,"[12.5866, 12.5866, 12.5866, 166.594, 166.594, 19.0021]",0.179044,AFLOW
Nb3Ge,Other,,Ge1Nb3,44,oI8,orthorhombic,"[5.31521, 5.31521, 5.31521, 142.135, 130.211, 64.2108]",-0.1847,AFLOW
Nb3Ge,Other,,Ge1Nb2,225,cF12,cubic,"[4.33324, 4.33324, 4.33324, 60, 60, 60]",0.102822,AFLOW
Nb3Ge,Other,,Ge3Nb3,8,mS12,monoclinic,"[5.1356, 5.1356, 6.46392, 69.8796, 69.8796, 41.5547]",-0.16596,AFLOW
Nb3Ge,Other,,Ge2Nb2,166,hR4,rhombohedral,"[9.40916, 9.40916, 9.40916, 18.2627, 18.2627, 18.2627]",0.0990315,AFLOW
Nb3Ge,Other,,Ge1Nb3,65,oS8,orthorhombic,"[2.93851, 2.93851, 8.62245, 90, 90, 108.966]",-0.153917,AFLOW
Nb3Ge,Other,,Ge8Nb4,194,hP12,hexagonal,"[5.27503, 5.27503, 9.01462, 90, 90, 120]",0.377256,AFLOW
Nb3Ge,Other,,Ge1Nb5,216,cF24,cubic,"[5.38604, 5.38604, 5.38604, 60, 60, 60]",0.292028,AFLOW
Nb3Ge,Other,,Ge1Nb2,139,tI6,tetragonal,"[6.75783, 6.75783, 6.75783, 155.75, 155.75, 34.5602]",-0.0600965,AFLOW
Nb3Ge,Other,,Ge5Nb1,123,tP6,tetragonal,"[2.98084, 2.98084, 12.4045, 90, 90, 90]",0.216749,AFLOW
Nb3Ge,Other,,Ge24Nb5,217,cI58,cubic,"[8.82334, 8.82334, 8.82334, 109.471, 109.471, 109.471]",0.285478,AFLOW
Nb3Ge,Other,,Ge4Nb2,58,oP6,orthorhombic,"[2.83514, 7.07998, 5.72813, 90, 90, 90]",0.210635,AFLOW
Nb3Ge,Other,,Ge3Nb4,191,hP7,hexagonal,"[5.22515, 5.22515, 4.94117, 90, 90, 120]",-0.0200011,AFLOW
Nb3Ge,Other,,Ge5Nb1,216,cF24,cubic,"[5.37124, 5.37124, 5.37124, 60, 60, 60]",0.426936,AFLOW
Nb3Ge,Other,,Ge1Nb3,221,cP4,cubic,"[4.09665, 4.09665, 4.09665, 90, 90, 90]",-0.190444,AFLOW
Nb3Ge,Other,,Ge2Nb2,129,tP4,tetragonal,"[3.51454, 3.51454, 5.53391, 90, 90, 90]",-0.276833,AFLOW
Nb3Ge,Other,,Ge4Nb1,87,tI10,tetragonal,"[5.12666, 5.12666, 5.12666, 97.9662, 97.9662, 136.288]",0.0989288,AFLOW
Nb3Ge,Other,,Ge1Nb3,123,tP4,tetragonal,"[3.43176, 3.43489, 5.88631, 90, 90, 90]",-0.243019,AFLOW
Nb3Ge,Other,,Ge1Nb2,69,oF12,orthorhombic,"[6.78595, 6.59955, 2.92602, 80.9626, 73.8338, 25.2035]",-0.218104,AFLOW
Nb3Ge,Other,,Ge4Nb8,194,hP12,hexagonal,"[5.45298, 5.45298, 8.72333, 90, 90, 120]",0.344137,AFLOW
Nb3Ge,Other,,Ge4Nb2,141,tI12,tetragonal,"[10.4537, 10.4537, 10.4537, 161.691, 161.691, 26.0047]",0.144694,AFLOW
Nb3Ge,Other,,Ge3Nb1,139,tI8,tetragonal,"[5.34213, 5.34213, 5.34213, 137.045, 137.045, 62.3687]",0.139132,AFLOW
Nb3Ge,Other,,Ge4Nb2,63,oS12,orthorhombic,"[7.5743, 7.5743, 3.72086, 90, 90, 151.524]",-0.17878,AFLOW
Nb3Ge,Other,,Ge4Nb2,12,mS12,monoclinic,"[5.00126, 5.00126, 6.95031, 70.151, 70.151, 40.2662]",-0.238106,AFLOW
Nb3Ge,Other,,Ge1Nb4,229,cI10,cubic,"[5.13318, 5.13318, 5.13318, 109.471, 109.471, 109.471]",0.743175,AFLOW
Nb3Ge,Other,,Ge2Nb4,194,hP6,hexagonal,"[4.63943, 4.63943, 5.45981, 90, 90, 120]",-0.237897,AFLOW
Nb3Ge,Other,,Ge2Nb2,129,tP4,tetragonal,"[4.75105, 4.75105, 2.95604, 90, 90, 90]",-0.131923,AFLOW
Nb3Ge,Other,,Ge2Nb2,11,mP4,monoclinic,"[4.74571, 2.9314, 5.43251, 63.1952, 90, 90]",-0.134754,AFLOW
Nb3Ge,Other,,Ge6Nb2,223,cP8,cubic,"[5.17429, 5.17429, 5.17429, 90, 90, 90]",0.147549,AFLOW
Nb3Ge,Other,,Ge1Nb2,139,tI6,tetragonal,"[6.76702, 6.76702, 6.76702, 155.789, 155.789, 34.5042]",-0.0602073,AFLOW
Nb3Ge,Other,,Ge7Nb1,225,cF32,cubic,"[5.8849, 5.8849, 5.8849, 60, 60, 60]",0.256813,AFLOW
Nb3Ge,Other,,Ge1Nb3,166,hR4,rhombohedral,"[5.39786, 5.39786, 5.39786, 116.987, 116.987, 116.987]",-0.124374,AFLOW
Nb3Ge,Other,,Ge4Nb2,63,oS12,orthorhombic,"[4.91165, 4.91165, 4.80276, 90, 90, 121.402]",-0.273481,AFLOW
Nb3Ge,Other,,Ge16Nb20,62,oP36,orthorhombic,"[6.75736, 6.83216, 13.1875, 90, 90, 90]",-0.404796,AFLOW
Nb3Ge,Other,,Ge1Nb2,139,tI6,tetragonal,"[3.44718, 4.99225, 3.44799, 69.7978, 90, 110.197]",-0.272222,AFLOW
Nb3Ge,Other,,Ge2Nb6,223,cP8,cubic,"[5.19666, 5.19666, 5.19666, 90, 90, 90]",,AFLOW
Nb3Ge,Other,,Ge2Nb4,12,mS12,monoclinic,"[6.25835, 6.25835, 6.45455, 74.4788, 74.4788, 25.7631]",-0.0512862,AFLOW
Nb3Ge,Other,,Ge2Nb1,69,oF12,orthorhombic,"[7.16206, 7.06801, 2.85533, 80.2801, 76.5817, 23.1383]",0.042139,AFLOW
Nb3Ge,Other,,Ge3Nb1,65,oS8,orthorhombic,"[4.99577, 4.99577, 2.88818, 90, 90, 104.99]",0.137114,AFLOW
Nb3Ge,Other,,Ge2Nb6,223,cP8,cubic,"[5.19849, 5.19849, 5.19849, 90, 90, 90]",,AFLOW
Nb3Ge,Other,,Ge1Nb2,164,hP3,hexagonal,"[2.94775, 2.94775, 7.0473, 90, 90, 120]",0.0571923,AFLOW
Nb3Ge,Other,,Ge21Nb30,164,hP51,hexagonal,"[13.6181, 13.6181, 5.43985, 89.9999, 90.0001, 120]",,AFLOW
Nb3Ge,Other,,Ge3Nb2,164,hP5,hexagonal,"[4.59532, 4.59532, 5.3382, 90, 90, 120]",-0.109811,AFLOW
Nb3Ge,Other,,Ge2Nb6,194,hP8,hexagonal,"[5.73254, 5.73254, 4.87642, 90, 90, 120]",-0.143522,AFLOW
Nb3Ge,Other,,Ge1Nb3,221,cP4,cubic,"[4.12677, 4.12677, 4.12677, 90, 90, 90]",,AFLOW
Nb3Ge,Other,,Ge4Nb12,62,oP16,orthorhombic,"[5.40309, 6.15947, 8.46582, 90, 90, 90]",-0.268646,AFLOW
Nb3Ge,Other,,Ge2Nb4,12,mS12,monoclinic,"[5.37803, 5.37803, 7.44927, 72.6154, 72.6154, 30.3561]",-0.128364,AFLOW
Nb3Ge,Other,,Ge6Nb4,43,oF40,orthorhombic,"[8.31601, 6.57925, 6.20195, 81.1221, 51.4143, 47.4637]",-0.178111,AFLOW
Nb3Ge,Other,,Ge2Nb1,69,oF12,orthorhombic,"[7.15777, 7.06487, 2.85531, 80.2514, 76.5979, 23.1506]",0.0422039,AFLOW
Nb3Ge,Other,,Ge2Nb2,12,mS8,monoclinic,"[5.15112, 5.15112, 4.74794, 76.38, 76.38, 33.442]",-0.201805,AFLOW
Nb3Ge,Other,,Ge4Nb2,140,tI12,tetragonal,"[5.24817, 5.24817, 5.24817, 105.744, 105.744, 117.214]",-0.0764393,AFLOW
Nb3Ge,Other,,Ge1Nb1,216,cF8,cubic,"[4.13016, 4.13016, 4.13016, 60, 60, 60]",0.868093,AFLOW
Nb3Ge,Other,,Ge2Nb4,140,tI12,tetragonal,"[5.1389, 5.1389, 5.1389, 105.749, 105.749, 117.203]",-0.372226,AFLOW
Nb3Ge,Other,,Ge6Nb2,59,oP8,orthorhombic,"[4.80397, 5.34891, 5.38277, 90, 90, 90]",0.0850475,AFLOW
Nb3Ge,Other,,Ge4Nb2,63,oS12,orthorhombic,"[7.28612, 7.28612, 4.97868, 90, 90, 156.154]",-0.00973583,AFLOW
Nb3Ge,Other,,Ge3Nb1,65,oS8,orthorhombic,"[3.01693, 3.01693, 8.21591, 90, 90, 105.108]",0.0765863,AFLOW
Nb3Ge,Other,,Ge3Nb1,166,hR4,rhombohedral,"[5.3294, 5.3294, 5.3294, 116.647, 116.647, 116.647]",0.183066,AFLOW
Nb3Ge,Other,,Ge1Nb3,71,oI8,orthorhombic,"[5.30853, 5.30853, 5.30853, 141.958, 130.21, 64.332]",-0.184993,AFLOW
Nb3Ge,Other,,Ge5Nb24,217,cI58,cubic,"[8.86157, 8.86157, 8.86157, 109.471, 109.471, 109.471]",0.305405,AFLOW
Nb3Ge,Other,,Ge2Nb2,129,tP4,tetragonal,"[2.80047, 2.80047, 9.34824, 90, 90, 90]",0.064742,AFLOW
Nb3Ge,Other,,Ge1Nb3,139,tI8,tetragonal,"[4.83591, 4.83591, 4.83591, 127.354, 127.354, 77.674]",-0.10121,AFLOW
Nb3Ge,Other,,Ge3Nb1,123,tP4,tetragonal,"[3.56365, 3.56365, 5.41875, 90, 90, 90]",-0.0465725,AFLOW
Nb3Ge,Other,,Ge2Nb6,139,tI16,tetragonal,"[9.39583, 9.39583, 9.39583, 155.852, 155.852, 34.4133]",-0.142702,AFLOW
Nb3Ge,Other,,Ge2Nb3,164,hP5,hexagonal,"[4.41526, 4.41526, 5.49514, 90, 90, 120]",0.0190718,AFLOW
Nb3Ge,Other,,Ge16Nb20,62,oP36,orthorhombic,"[6.78721, 6.86372, 13.2364, 90, 90, 90]",,AFLOW
Nb3Ge,Other,,Ge1Nb3,71,oI8,orthorhombic,"[5.31021, 5.31021, 5.31021, 141.93, 130.233, 64.3315]",-0.185081,AFLOW
Nb3Ge,Other,,Ge6Nb3,180,hP9,hexagonal,"[5.01701, 5.01701, 6.8405, 90, 90, 120]",,AFLOW
Nb3Ge,Other,,Ge2Nb1,139,tI6,tetragonal,"[4.91767, 4.91767, 4.91767, 139.55, 139.55, 58.5371]",-0.272751,AFLOW
Nb3Ge,Other,,Ge2Nb2,74,oI8,orthorhombic,"[5.22309, 5.22309, 5.22309, 140.285, 131.678, 64.2673]",-0.141878,AFLOW
Nb3Ge,Other,,Ge1Nb3,10,mP4,monoclinic,"[4.69616, 2.85587, 5.29618, 80.8877, 90, 90]",-0.100477,AFLOW
Nb3Ge,Other,,Ge3Nb5,65,oS16,orthorhombic,"[5.67359, 5.67359, 4.27238, 90, 90, 98.8598]",-0.258853,AFLOW
Nb3Ge,Other,,Ge4Nb5,139,tI18,tetragonal,"[6.96353, 6.96353, 6.96353, 93.8768, 93.8768, 149.857]",-0.170156,AFLOW
Nb3Ge,Other,,Ge4Nb3,139,tI14,tetragonal,"[10.2294, 10.2294, 10.2294, 160.602, 160.602, 27.5668]",-0.263576,AFLOW
Nb3Ge,Other,,Ge2Nb4,12,mS12,monoclinic,"[5.38087, 5.38087, 7.44435, 72.6524, 72.6524, 30.3434]",-0.128164,AFLOW
Nb3Ge,Other,,Ge1Nb3,225,cF16,cubic,"[4.60344, 4.60344, 4.60344, 60, 60, 60]",-0.074008,AFLOW
Nb3Ge,Other,,Ge2Nb2,63,oS8,orthorhombic,"[5.07073, 5.07073, 4.08575, 90, 90, 139.729]",-0.236934,AFLOW
Nb3Ge,Other,,Ge1Nb7,225,cF32,cubic,"[5.88019, 5.88019, 5.88019, 60, 60, 60]",0.0502993,AFLOW
Nb3Ge,Other,,Ge2Nb2,51,oP4,orthorhombic,"[2.91939, 4.79015, 4.77831, 90, 90, 90]",-0.13948,AFLOW
Nb3Ge,Other,,Ge8Nb1,139,tI18,tetragonal,"[6.94271, 6.94271, 6.94271, 94.0942, 94.0942, 149.004]",0.173384,AFLOW
Nb3Ge,Other,,Ge1Nb2,139,tI6,tetragonal,"[4.99292, 4.99292, 4.99292, 139.626, 139.626, 58.4215]",-0.271649,AFLOW
Nb3Ge,Other,,Ge1Nb4,139,tI10,tetragonal,"[7.50131, 7.50131, 7.50131, 151.426, 151.426, 40.8525]",0.614199,AFLOW
Nb3Ge,Other,,Ge3Nb1,221,cP4,cubic,"[4.11445, 4.11445, 4.11445, 90, 90, 90]",0.277042,AFLOW
Nb3Ge,Other,,Ge6Nb3,180,hP9,hexagonal,"[4.99669, 4.99669, 6.8225, 90, 90, 120]",-0.343289,AFLOW
Nb3Ge,Other,,Ge2Nb2,123,tP2,tetragonal,"[4.74639, 4.74639, 2.95514, 90, 90, 90]",-0.132381,AFLOW
Nb3Ge,Other,,Ge3Nb1,123,tP4,tetragonal,"[4.53821, 4.53821, 3.36712, 90, 90, 90]",0.169541,AFLOW
Nb3Ge,Other,,Ge2Nb1,139,tI6,tetragonal,"[7.2118, 7.2118, 7.2118, 157.405, 157.405, 32.168]",0.0521762,AFLOW
Nb3Ge,Other,,Ge2Nb2,129,tP4,tetragonal,"[2.79111, 2.79111, 9.36996, 90, 90, 90]",0.0625548,AFLOW
Nb3Ge,Other,,Ge2Nb6,223,cP8,cubic,"[5.1984, 5.1984, 5.1984, 90, 90, 90]",,AFLOW
Nb3Ge,Other,,Ge5Nb4,139,tI18,tetragonal,"[6.64961, 6.64961, 6.64961, 94.7195, 94.7195, 146.662]",-0.0472307,AFLOW
Nb3Ge,Other,,Ge4Nb2,63,oS12,orthorhombic,"[7.63045, 7.63045, 4.54988, 90, 90, 157.517]",-0.0180667,AFLOW
Nb3Ge,Other,,Ge2Nb6,223,cP8,cubic,"[5.19808, 5.19808, 5.19808, 90, 90, 90]",,AFLOW
Nb3Ge,Other,,Ge2Nb4,12,mS12,monoclinic,"[5.19015, 5.19015, 7.38679, 59.5337, 59.5337, 38.5438]",-0.287845,AFLOW
Nb3Ge,Other,,Ge6Nb2,194,hP8,hexagonal,"[5.65873, 5.65873, 5.0321, 90, 90, 120]",0.185014,AFLOW
Nb3Ge,Other,,Ge1Nb3,221,cP4,cubic,"[4.81657, 4.81657, 4.81657, 90, 90, 90]",1.85701,AFLOW
Nb3Ge,Other,,Ge6Nb10,140,tI32,tetragonal,"[7.75448, 7.75448, 7.75448, 96.3159, 96.3159, 141.259]",-0.206484,AFLOW
Nb3Ge,Other,,Ge4Nb2,227,cF24,cubic,"[5.30192, 5.30192, 5.30192, 60, 60, 60]",0.479945,AFLOW
Nb3Ge,Other,,Ge12Nb17,217,cI58,cubic,"[8.65079, 8.65079, 8.65079, 109.471, 109.471, 109.471]",-0.0786672,AFLOW
Nb3Ge,Other,,Ge1Nb1,123,tP2,tetragonal,"[3.1915, 3.1915, 3.27174, 90, 90, 90]",-0.120482,AFLOW
Nb3Ge,Other,,Ge6Nb10,193,hP16,hexagonal,"[7.72272, 7.72291, 5.35385, 90, 90, 120.001]",,AFLOW
Nb3Ge,Other,,Ge3Nb1,225,cF16,cubic,"[4.66861, 4.66861, 4.66861, 60, 60, 60]",0.388689,AFLOW
Nb3Ge,Other,,Ge3Nb3,8,mS12,monoclinic,"[5.09585, 5.09585, 6.41689, 75.9706, 75.9706, 39.8163]",-0.311104,AFLOW
Nb3Ge,Other,,Ge1Nb5,123,tP6,tetragonal,"[2.78318, 2.78318, 13.8861, 90, 90, 90]",0.0591232,AFLOW
Nb3Ge,Other,,Ge2Nb1,225,cF12,cubic,"[4.42294, 4.42294, 4.42294, 60, 60, 60]",0.354666,AFLOW
Nb3Ge,Other,,Ge6Nb10,140,tI32,tetragonal,"[7.80014, 7.80014, 7.80014, 96.346, 96.346, 141.163]",,AFLOW
Nb3Ge,Other,,Ge2Nb6,223,cP8,cubic,"[5.19839, 5.19839, 5.19839, 90, 90, 90]",,AFLOW
Nb3Ge,Other,,Ge3Nb1,71,oI8,orthorhombic,"[5.1028, 5.1028, 5.1028, 140.256, 125.758, 69.3116]",0.0446193,AFLOW
